2025-09-30 19:27:13,357 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
[parameters: {'user_id': 1, 'name': 'ketiga', 'avatar': None, 'model': 'gpt-3.5-turbo', 'role': 'simple RAG agent', 'status': 'active', 'base_prompt': 'pp', 'short_term_memory': 0, 'long_term_memory': 0, 'tone': 'friendly'}]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-10-02 21:18:27,799 | INFO | app.utils.event_utils | Published event.agent.failure event for agent 2 for user 1
2025-10-02 21:18:27,904 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.failure.user:1
2025-10-02 21:18:27,887 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:18:28,055 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_FAILURE
2025-10-02 21:20:08,998 | INFO | main | Redis event bus stopped
2025-10-02 21:20:25,642 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:20:25,643 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:20:25,644 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:20:39,915 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:20:39,931 | INFO | main | Redis event bus started
2025-10-02 21:21:22,746 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:21:22,749 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: ax405
2025-10-02 21:21:22,752 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ax405 for user 1
2025-10-02 21:21:22,753 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='ax405'
2025-10-02 21:21:22,829 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:22,829 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:22,831 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:22,827 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:21:22,858 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ax405 for user 1
2025-10-02 21:21:23,219 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_ax405
2025-10-02 21:21:23,221 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:23,220 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:23,224 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:23,231 | INFO | app.utils.event_utils | Published event.agent.progress event for agent ax405 for user 1
2025-10-02 21:21:23,243 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:23,244 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:23,255 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:23,254 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_ax405\FAQ.pdf (type: pdf)
2025-10-02 21:21:28,886 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 21:21:31,259 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '7'
2025-10-02 21:21:31,282 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent ax405
2025-10-02 21:21:31,474 | INFO | app.utils.event_utils | Published event.agent.success event for agent ax405 for user 1
2025-10-02 21:21:31,502 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:31,503 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 21:21:31,492 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 21:21:42,591 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_6xnI1
2025-10-02 21:21:42,759 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:21:42,783 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: 6xnI1
2025-10-02 21:21:43,088 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:43,112 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='6xnI1'
2025-10-02 21:21:43,261 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:21:43,421 | INFO | app.dependencies.redis_storage | Agent 6xnI1 stored in Redis
2025-10-02 21:21:43,428 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:43,429 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:43,420 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:43,654 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:43,670 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_6xnI1
2025-10-02 21:21:43,704 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:43,689 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:43,777 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:43,921 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:44,023 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_6xnI1\FAQ.pdf (type: pdf)
2025-10-02 21:21:44,058 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:44,084 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:44,046 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:50,785 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 21:21:52,690 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '8'
2025-10-02 21:21:52,692 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent 6xnI1
2025-10-02 21:21:52,746 | INFO | app.utils.event_utils | Published event.agent.success event for agent 6xnI1 for user 1
2025-10-02 21:21:52,761 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 21:21:52,771 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:52,984 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 21:21:53,490 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:21:53,513 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: 6xnI1
2025-10-02 21:21:53,527 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:53,540 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:53,530 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='6xnI1'
2025-10-02 21:21:53,531 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:53,541 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:53,562 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:21:53,573 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:53,580 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_6xnI1
2025-10-02 21:21:53,581 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:53,592 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:53,597 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:53,597 | INFO | app.utils.event_utils | Published event.agent.progress event for agent 6xnI1 for user 1
2025-10-02 21:21:53,620 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:53,613 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:21:53,622 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:21:53,627 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_6xnI1\FAQ.pdf (type: pdf)
2025-10-02 21:21:53,695 | INFO | app.utils.file_utils | Rollback: Removed file documents/user_1/agent_6xnI1\FAQ.pdf
2025-10-02 21:21:53,731 | ERROR | app.tasks.test_task | Error creating Simple RAG Agent: (pymysql.err.IntegrityError) (1062, "Duplicate entry '6xnI1' for key 'agents.PRIMARY'")
[SQL: INSERT INTO agents (id, user_id, name, avatar, model, `role`, status, base_prompt, short_term_memory, long_term_memory, tone) VALUES (%(id)s, %(user_id)s, %(name)s, %(avatar)s, %(model)s, %(role)s, %(status)s, %(base_prompt)s, %(short_term_memory)s, %(long_term_memory)s, %(tone)s)]
[parameters: {'id': '6xnI1', 'user_id': 1, 'name': 'ketiga', 'avatar': None, 'model': 'gpt-3.5-turbo', 'role': 'simple RAG agent', 'status': 'active', 'base_prompt': 'pp', 'short_term_memory': 0, 'long_term_memory': 0, 'tone': 'friendly'}]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-10-02 21:21:53,759 | INFO | app.utils.event_utils | Published event.agent.failure event for agent 2 for user 1
2025-10-02 21:21:53,890 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:21:53,891 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_FAILURE
2025-10-02 21:21:53,911 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.failure.user:1
2025-10-02 21:23:08,887 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_wuAbI
2025-10-02 21:23:09,153 | INFO | app.dependencies.redis_storage | Agent wuAbI stored in Redis
2025-10-02 21:23:09,436 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:23:09,447 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: wuAbI
2025-10-02 21:23:10,094 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:10,228 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='wuAbI'
2025-10-02 21:23:10,328 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:10,331 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:10,324 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:23:10,380 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:23:10,385 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:10,389 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_wuAbI
2025-10-02 21:23:10,405 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:23:10,422 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:10,429 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:10,429 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:23:10,451 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:10,515 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_wuAbI\FAQ.pdf (type: pdf)
2025-10-02 21:23:10,556 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:10,581 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:18,796 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 21:23:21,075 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '9'
2025-10-02 21:23:21,089 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent wuAbI
2025-10-02 21:23:21,131 | INFO | app.utils.event_utils | Published event.agent.success event for agent wuAbI for user 1
2025-10-02 21:23:21,143 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 21:23:21,143 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:21,156 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 21:23:21,253 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:23:21,263 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: wuAbI
2025-10-02 21:23:21,311 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:21,351 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:21,345 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='wuAbI'
2025-10-02 21:23:21,352 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:21,361 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:23:21,419 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:21,440 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_wuAbI
2025-10-02 21:23:21,455 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:23:21,469 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:21,505 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:21,510 | INFO | app.utils.event_utils | Published event.agent.progress event for agent wuAbI for user 1
2025-10-02 21:23:21,556 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_wuAbI\FAQ.pdf (type: pdf)
2025-10-02 21:23:21,582 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:21,571 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:23:21,589 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:23:21,618 | INFO | app.utils.file_utils | Rollback: Removed file documents/user_1/agent_wuAbI\FAQ.pdf
2025-10-02 21:23:21,645 | ERROR | app.tasks.test_task | Error creating Simple RAG Agent: (pymysql.err.IntegrityError) (1062, "Duplicate entry 'wuAbI' for key 'agents.PRIMARY'")
[SQL: INSERT INTO agents (id, user_id, name, avatar, model, `role`, status, base_prompt, short_term_memory, long_term_memory, tone) VALUES (%(id)s, %(user_id)s, %(name)s, %(avatar)s, %(model)s, %(role)s, %(status)s, %(base_prompt)s, %(short_term_memory)s, %(long_term_memory)s, %(tone)s)]
[parameters: {'id': 'wuAbI', 'user_id': 1, 'name': 'ketiga', 'avatar': None, 'model': 'gpt-3.5-turbo', 'role': 'simple RAG agent', 'status': 'active', 'base_prompt': 'pp', 'short_term_memory': 0, 'long_term_memory': 0, 'tone': 'friendly'}]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-10-02 21:23:21,682 | INFO | app.utils.event_utils | Published event.agent.failure event for agent 2 for user 1
2025-10-02 21:23:21,707 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:23:22,012 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_FAILURE
2025-10-02 21:23:21,725 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.failure.user:1
2025-10-02 21:25:17,089 | INFO | main | Redis event bus stopped
2025-10-02 21:25:40,101 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:25:40,102 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:25:40,103 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:26:13,846 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:26:13,848 | INFO | main | Redis event bus started
2025-10-02 21:30:22,189 | INFO | main | Redis event bus stopped
2025-10-02 21:31:46,343 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:31:46,345 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:31:46,346 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:32:11,560 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:32:11,565 | INFO | main | Redis event bus started
2025-10-02 21:32:28,679 | INFO | main | Redis event bus stopped
2025-10-02 21:32:45,347 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:32:45,348 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:32:45,349 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:33:04,469 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:33:04,475 | INFO | main | Redis event bus started
2025-10-02 21:33:36,159 | INFO | main | Redis event bus stopped
2025-10-02 21:33:47,665 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:33:47,667 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:33:47,668 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:34:02,145 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:34:02,147 | INFO | main | Redis event bus started
2025-10-02 21:34:30,061 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_jg903
2025-10-02 21:34:31,103 | INFO | app.dependencies.redis_storage | Agent jg903 stored in Redis
2025-10-02 21:34:31,740 | INFO | app.tasks.test_task | Task Execution: user_id 1
2025-10-02 21:34:32,024 | INFO | app.tasks.test_task | Creating Simple RAG Agent for user 1: jg903
2025-10-02 21:34:32,534 | INFO | app.utils.event_utils | Published event.agent.progress event for agent jg903 for user 1
2025-10-02 21:34:32,857 | INFO | app.tasks.test_task | Agent data: name='ketiga' avatar=None model='gpt-3.5-turbo' description=None base_prompt='pp' tone='friendly' short_term_memory=False long_term_memory=False status='active' id='jg903'
2025-10-02 21:34:33,774 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:34:33,780 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:34:33,779 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:34:33,953 | INFO | app.tasks.test_task | New agent: <Agent name=ketiga user_id=1>
2025-10-02 21:34:33,967 | INFO | app.utils.event_utils | Published event.agent.progress event for agent jg903 for user 1
2025-10-02 21:34:33,973 | INFO | app.utils.file_utils | Created directory: documents/user_1/agent_jg903
2025-10-02 21:34:33,977 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:34:33,989 | INFO | app.utils.event_utils | Published event.agent.progress event for agent jg903 for user 1
2025-10-02 21:34:33,994 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.progress.user:1
2025-10-02 21:34:33,995 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:34:34,009 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:34:34,034 | INFO | app.utils.file_utils | Saved file: documents/user_1/agent_jg903\FAQ.pdf (type: pdf)
2025-10-02 21:34:34,042 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:34:34,053 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_PROGRESS
2025-10-02 21:34:45,762 | INFO | app.AI.document_store.RAG | Successfully loaded document: FAQ.pdf
2025-10-02 21:34:47,625 | INFO | app.AI.document_store.RAG | Successfully added document 'FAQ.pdf' with ID '10'
2025-10-02 21:34:47,635 | INFO | app.utils.agent_utils | Added document FAQ.pdf to agent jg903
2025-10-02 21:34:47,692 | INFO | app.utils.event_utils | Published event.agent.success event for agent jg903 for user 1
2025-10-02 21:34:47,766 | INFO | app.events.redis_event | Sending the message to handler function
2025-10-02 21:34:47,863 | INFO | app.events.redis_event | The handler function accepted the message: event type EventType.AGENT_CREATION_SUCCESS
2025-10-02 21:34:47,752 | INFO | app.events.redis_event | User with id 1 published to channel event.agent.success.user:1
2025-10-02 21:35:43,695 | INFO | main | Redis event bus stopped
2025-10-02 21:36:03,289 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:36:03,295 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:36:03,297 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:38:54,102 | INFO | app.dependencies.redis_storage | Agent jg903 retrieved from Redis
2025-10-02 21:55:32,898 | INFO | app.dependencies.redis_storage | Agent jg903 retrieved from Redis
2025-10-02 21:55:44,831 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:55:44,833 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:55:44,834 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:56:22,029 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:56:22,030 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:56:22,031 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:56:38,648 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:56:38,650 | INFO | main | Redis event bus started
2025-10-02 21:57:35,830 | ERROR | app.middlewares.error_handler | Unexpected error: [TypeError("'coroutine' object is not iterable"), TypeError('vars() argument must have __dict__ attribute')]
Traceback (most recent call last):
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\encoders.py", line 324, in jsonable_encoder
    data = dict(obj)
TypeError: 'coroutine' object is not iterable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\encoders.py", line 329, in jsonable_encoder
    data = vars(obj)
TypeError: vars() argument must have __dict__ attribute

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\Saas_Project\Backend\app\middlewares\error_handler.py", line 17, in dispatch
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 159, in call_next
    raise app_exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\base.py", line 144, in coro
    await self.app(scope, receive_or_disconnect, send_no_error)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\cors.py", line 85, in __call__
    await self.app(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\middleware\exceptions.py", line 63, in __call__
    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 716, in __call__
    await self.middleware_stack(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 736, in app
    await route.handle(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 290, in handle
    await self.app(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 78, in app
    await wrap_app_handling_exceptions(app, request)(scope, receive, send)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 53, in wrapped_app
    raise exc
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\_exception_handler.py", line 42, in wrapped_app
    await app(scope, receive, sender)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\starlette\routing.py", line 75, in app
    response = await f(request)
               ^^^^^^^^^^^^^^^^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\routing.py", line 328, in app
    content = await serialize_response(
              ^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<9 lines>...
    )
    ^
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\routing.py", line 202, in serialize_response
    return jsonable_encoder(response_content)
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\encoders.py", line 289, in jsonable_encoder
    encoded_value = jsonable_encoder(
        value,
    ...<4 lines>...
        sqlalchemy_safe=sqlalchemy_safe,
    )
  File "D:\Saas_Project\Backend\.venv\Lib\site-packages\fastapi\encoders.py", line 332, in jsonable_encoder
    raise ValueError(errors) from e
ValueError: [TypeError("'coroutine' object is not iterable"), TypeError('vars() argument must have __dict__ attribute')]
2025-10-02 21:58:32,012 | INFO | main | Redis event bus stopped
2025-10-02 21:59:07,749 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:59:07,774 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:59:07,776 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:59:34,043 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 21:59:34,049 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 21:59:34,050 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 21:59:50,381 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 21:59:50,385 | INFO | main | Redis event bus started
2025-10-02 22:00:01,499 | ERROR | app.utils.error_utils | Unexpected error during invoking agent: 'jg903'
2025-10-02 22:00:18,512 | ERROR | app.utils.error_utils | Unexpected error during invoking agent: 'jg903'
2025-10-02 22:02:05,861 | INFO | main | Redis event bus stopped
2025-10-02 22:02:32,680 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
2025-10-02 22:02:32,684 | INFO | app.events.redis_event | Subscribe event type event.agent.success
2025-10-02 22:02:32,687 | INFO | app.events.redis_event | Subscribe event type event.agent.failure
2025-10-02 22:02:49,318 | INFO | app.events.redis_event | Subscribe to channel: ['event.agent.progress.user:*', 'event.agent.success.user:*', 'event.agent.failure.user:*']
2025-10-02 22:02:49,320 | INFO | main | Redis event bus started
2025-10-02 22:03:01,689 | ERROR | app.utils.error_utils | Unexpected error during invoking agent: 'jg903'
2025-10-02 22:05:30,924 | INFO | main | Redis event bus stopped
2025-10-02 22:09:51,826 | INFO | app.events.redis_event | Subscribe event type event.agent.progress
